commit ID;text;predicted_decision;predicted_rationale
MDY6Q29tbWl0MjMyNTI5ODo2ZTllZDBjYzRiOTYzZmRlNjZhYjQ3ZDlmYjE5MTQ3NjMxZTQ0NTU1;slob: clean up the code;0;1
MDY6Q29tbWl0MjMyNTI5ODo2ZTllZDBjYzRiOTYzZmRlNjZhYjQ3ZDlmYjE5MTQ3NjMxZTQ0NTU1;- Define slob_free_pages() accordingly;1;0
MDY6Q29tbWl0MjMyNTI5ODo2ZTllZDBjYzRiOTYzZmRlNjZhYjQ3ZDlmYjE5MTQ3NjMxZTQ0NTU1;Compile tests only.;1;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;tracing/kmemtrace: normalize the raw tracer event to the unified tracing API;0;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;"Impact: new tracer plugin
This patch adapts kmemtrace raw events tracing to the unified tracing API";1;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;To enable and use this tracer, just do the following;1;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;" echo kmemtrace > /debugfs/tracing/current_tracer
 cat /debugfs/tracing/trace
You will have the following output";0;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;" # tracer: kmemtrace
 # ALLOC  TYPE  REQ   GIVEN  FLAGS           POINTER         NODE    CALLER
 # FREE   |      |     |       |              |   |            |        |
type_id 1 call_site 18446744071565527833 ptr 18446612134395152256
type_id 0 call_site 18446744071565585597 ptr 18446612134405955584 bytes_req 4096 bytes_alloc 4096 gfp_flags 208 node -1
type_id 1 call_site 18446744071565585534 ptr 18446612134405955584
type_id 0 call_site 18446744071565585597 ptr 18446612134405955584 bytes_req 4096 bytes_alloc 4096 gfp_flags 208 node -1
type_id 0 call_site 18446744071565636711 ptr 18446612134345164672 bytes_req 240 bytes_alloc 240 gfp_flags 208 node -1
type_id 1 call_site 18446744071565585534 ptr 18446612134405955584
type_id 0 call_site 18446744071565585597 ptr 18446612134405955584 bytes_req 4096 bytes_alloc 4096 gfp_flags 208 node -1
type_id 0 call_site 18446744071565636711 ptr 18446612134345164912 bytes_req 240 bytes_alloc 240 gfp_flags 208 node -1
type_id 1 call_site 18446744071565585534 ptr 18446612134405955584
type_id 0 call_site 18446744071565585597 ptr 18446612134405955584 bytes_req 4096 bytes_alloc 4096 gfp_flags 208 node -1
type_id 0 call_site 18446744071565636711 ptr 18446612134345165152 bytes_req 240 bytes_alloc 240 gfp_flags 208 node -1
type_id 0 call_site 18446744071566144042 ptr 18446612134346191680 bytes_req 1304 bytes_alloc 1312 gfp_flags 208 node -1
type_id 1 call_site 18446744071565585534 ptr 18446612134405955584
type_id 0 call_site 18446744071565585597 ptr 18446612134405955584 bytes_req 4096 bytes_alloc 4096 gfp_flags 208 node -1
type_id 1 call_site 18446744071565585534 ptr 18446612134405955584
That was to stay backward compatible with the format output produced in
inux/tracepoint.h";1;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;This is the default ouput, but note that I tried something else;1;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;If you change an option;0;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;"echo kmem_minimalistic > /debugfs/trace_options
and then cat /debugfs/trace, you will have the following output";0;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;" # tracer: kmemtrace
 # ALLOC  TYPE  REQ   GIVEN  FLAGS           POINTER         NODE    CALLER
 # FREE   |      |     |       |              |   |            |        |
   -      C                            0xffff88007c088780          file_free_rcu
   +      K   4096   4096   000000d0   0xffff88007cad6000     -1   getname
   -      C                            0xffff88007cad6000          putname
   +      K   4096   4096   000000d0   0xffff88007cad6000     -1   getname
   +      K    240    240   000000d0   0xffff8800790dc780     -1   d_alloc
   -      C                            0xffff88007cad6000          putname
   +      K   4096   4096   000000d0   0xffff88007cad6000     -1   getname
   +      K    240    240   000000d0   0xffff8800790dc870     -1   d_alloc
   -      C                            0xffff88007cad6000          putname
   +      K   4096   4096   000000d0   0xffff88007cad6000     -1   getname
   +      K    240    240   000000d0   0xffff8800790dc960     -1   d_alloc
   +      K   1304   1312   000000d0   0xffff8800791d7340     -1   reiserfs_alloc_inode
   -      C                            0xffff88007cad6000          putname
   +      K   4096   4096   000000d0   0xffff88007cad6000     -1   getname
   -      C                            0xffff88007cad6000          putname
   +      K    992   1000   000000d0   0xffff880079045b58     -1   alloc_inode
   +      K    768   1024   000080d0   0xffff88007c096400     -1   alloc_pipe_info
   +      K    240    240   000000d0   0xffff8800790dca50     -1   d_alloc
   +      K    272    320   000080d0   0xffff88007c088780     -1   get_empty_filp
   +      K    272    320   000080d0   0xffff88007c088000     -1   get_empty_filp
Yeah I shall confess kmem_minimalistic should be: kmem_alternative";0;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;Whatever, I find it more readable but this a personal opinion of course;1;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;We can drop it if you want;1;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;On the ALLOC/FREE column, + means an allocation and - a free;0;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;"On the type column, you have K = kmalloc, C = cache, P = page
I would like the flags to be GFP_* strings but that would not be easy to not
break the column with strings...";0;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;About the node...it seems to always be -1;0;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;"I don't know why but that shouldn't
be difficult to find";0;1
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;I moved linux/tracepoint.h to trace/tracepoint.h as well;1;0
MDY6Q29tbWl0MjMyNTI5ODozNjk5NGU1OGE0OGZiOGY5NjUxYzdkYzg0NWE2ZGUyOThhYmE1YmZj;"I think that would
be more easy to find the tracer headers if they are all in their common
directory.";1;0
MDY6Q29tbWl0MjMyNTI5ODozZWFlMmNiMjRhOTY1MDllMGEzOGNjNDhkYzE1MzhhMjgyNmY0ZTMz;kmemtrace: SLOB hooks.;0;1
MDY6Q29tbWl0MjMyNTI5ODozZWFlMmNiMjRhOTY1MDllMGEzOGNjNDhkYzE1MzhhMjgyNmY0ZTMz;This adds hooks for the SLOB allocator, to allow tracing with kmemtrace;1;0
MDY6Q29tbWl0MjMyNTI5ODozZWFlMmNiMjRhOTY1MDllMGEzOGNjNDhkYzE1MzhhMjgyNmY0ZTMz;"We also convert some inline functions to __always_inline to make sure
_RET_IP_, which expands to __builtin_return_address(0), always works
as expected.";0;1
MDY6Q29tbWl0MjMyNTI5ODo1ZTE4ZTJiOGIzZDQ1M2U2OGFjY2MzZTI5NTY0M2ZlNGI1YmJjMjk1;slob: do not pass the SLAB flags as GFP in kmem_cache_create();1;0
MDY6Q29tbWl0MjMyNTI5ODo1ZTE4ZTJiOGIzZDQ1M2U2OGFjY2MzZTI5NTY0M2ZlNGI1YmJjMjk1;"The kmem_cache_create() function in the slob allocator passes the SLAB
flags as GFP flags to the slob_alloc() function";1;0
MDY6Q29tbWl0MjMyNTI5ODo1ZTE4ZTJiOGIzZDQ1M2U2OGFjY2MzZTI5NTY0M2ZlNGI1YmJjMjk1;" The patch changes this
call to pass GFP_KERNEL as the other allocators seem to do.";1;0
MDY6Q29tbWl0MjMyNTI5ODo3MDA5NmE1NjFkMWUwOTEyMGJhZTFmMjkzZjM2MzJjZWRiZmQ1YzY4;SLOB: fix bogus ksize calculation fix;1;1
MDY6Q29tbWl0MjMyNTI5ODo3MDA5NmE1NjFkMWUwOTEyMGJhZTFmMjkzZjM2MzJjZWRiZmQ1YzY4;"This fixes the previous fix, which was completely wrong on closer
inspection";1;1
MDY6Q29tbWl0MjMyNTI5ODo3MDA5NmE1NjFkMWUwOTEyMGJhZTFmMjkzZjM2MzJjZWRiZmQ1YzY4;"This version has been manually tested with a user-space
test harness and generates sane values";0;0
MDY6Q29tbWl0MjMyNTI5ODo3MDA5NmE1NjFkMWUwOTEyMGJhZTFmMjkzZjM2MzJjZWRiZmQ1YzY4;"A nearly identical patch has
been boot-tested";1;0
MDY6Q29tbWl0MjMyNTI5ODo3MDA5NmE1NjFkMWUwOTEyMGJhZTFmMjkzZjM2MzJjZWRiZmQ1YzY4;"The problem arose from changing how kmalloc/kfree handled alignment
padding without updating ksize to match";0;1
MDY6Q29tbWl0MjMyNTI5ODo3MDA5NmE1NjFkMWUwOTEyMGJhZTFmMjkzZjM2MzJjZWRiZmQ1YzY4;This brings it in sync.;1;1
MDY6Q29tbWl0MjMyNTI5ODo4NWJhOTRiYTA1OTIyOTYwNTNmN2YyODQ2ODEyMTczNDI0YWZlMWNi;SLOB: fix bogus ksize calculation;1;1
MDY6Q29tbWl0MjMyNTI5ODo4NWJhOTRiYTA1OTIyOTYwNTNmN2YyODQ2ODEyMTczNDI0YWZlMWNi;"SLOB's ksize calculation was braindamaged and generally harmlessly
underreported the allocation size";0;0
MDY6Q29tbWl0MjMyNTI5ODo4NWJhOTRiYTA1OTIyOTYwNTNmN2YyODQ2ODEyMTczNDI0YWZlMWNi;"But for very small buffers, it could
in fact overreport them, leading code depending on krealloc to overrun
the allocation and trample other data.";0;0
MDY6Q29tbWl0MjMyNTI5ODoyMzEzNjdmZDliY2NiYjM2MzA5YWI1YmY1MDEyZTExYTg0MjMxMDMx;mm: unexport ksize;1;1
MDY6Q29tbWl0MjMyNTI5ODoyMzEzNjdmZDliY2NiYjM2MzA5YWI1YmY1MDEyZTExYTg0MjMxMDMx;This patch removes the obsolete and no longer used exports of ksize.;1;1
MDY6Q29tbWl0MjMyNTI5ODo1MWNjNTA2ODVhNDI3NWM2YTAyNjUzNjcwYWY5ZjEwOGE2NGUwMWNm;SL*B: drop kmem cache argument from constructor;1;0
MDY6Q29tbWl0MjMyNTI5ODo1MWNjNTA2ODVhNDI3NWM2YTAyNjUzNjcwYWY5ZjEwOGE2NGUwMWNm;"Kmem cache passed to constructor is only needed for constructors that are
themselves multiplexeres";0;1
MDY6Q29tbWl0MjMyNTI5ODo1MWNjNTA2ODVhNDI3NWM2YTAyNjUzNjcwYWY5ZjEwOGE2NGUwMWNm;" Nobody uses this ""feature"", nor does anybody uses
passed kmem cache in non-trivial way, so pass only pointer to object";1;1
MDY6Q29tbWl0MjMyNTI5ODo1MWNjNTA2ODVhNDI3NWM2YTAyNjUzNjcwYWY5ZjEwOGE2NGUwMWNm;Non-trivial places are;1;1
MDY6Q29tbWl0MjMyNTI5ODo1MWNjNTA2ODVhNDI3NWM2YTAyNjUzNjcwYWY5ZjEwOGE2NGUwMWNm;"	arch/powerpc/mm/init_64.c
	arch/powerpc/mm/hugetlbpage.c
This is flag day, yes.";0;1
MDY6Q29tbWl0MjMyNTI5ODo5MDIzY2I3ZTg1NjRkOTVhMTg5M2Y4Y2I2ODk1YTI5M2JlOWE3MWZl;slob: record page flag overlays explicitly;1;1
MDY6Q29tbWl0MjMyNTI5ODo5MDIzY2I3ZTg1NjRkOTVhMTg5M2Y4Y2I2ODk1YTI5M2JlOWE3MWZl;"SLOB reuses two page bits for internal purposes, it overlays PG_active and
PG_private";0;1
MDY6Q29tbWl0MjMyNTI5ODo5MDIzY2I3ZTg1NjRkOTVhMTg5M2Y4Y2I2ODk1YTI5M2JlOWE3MWZl; This is hidden away in slob.c;0;1
MDY6Q29tbWl0MjMyNTI5ODo5MDIzY2I3ZTg1NjRkOTVhMTg5M2Y4Y2I2ODk1YTI5M2JlOWE3MWZl;" Document these overlays
explicitly in the main page-flags enum along with all the others.";0;0
MDY6Q29tbWl0MjMyNTI5ODoyMzlmNDljMDgwMDc3OGM4NjM1ODVhMTAzODA1YzU4YWZiYWQ2NzQ4;slob: Fix to return wrong pointer;1;1
MDY6Q29tbWl0MjMyNTI5ODoyMzlmNDljMDgwMDc3OGM4NjM1ODVhMTAzODA1YzU4YWZiYWQ2NzQ4;Although slob_alloc return NULL, __kmalloc_node returns NULL + align;0;0
MDY6Q29tbWl0MjMyNTI5ODoyMzlmNDljMDgwMDc3OGM4NjM1ODVhMTAzODA1YzU4YWZiYWQ2NzQ4;"Because align always can be changed, it is very hard for debugging
problem of no page if it don't return NULL";0;1
MDY6Q29tbWl0MjMyNTI5ODoyMzlmNDljMDgwMDc3OGM4NjM1ODVhMTAzODA1YzU4YWZiYWQ2NzQ4;We have to return NULL in case of no page.;0;1
MDY6Q29tbWl0MjMyNTI5ODowNzAxYTllNjQ5YmYwZmZkYWMwYTc2MWQzYzNkMTA0MWY1Mzc1ZDkw;"slob: fix bug - when slob allocates ""struct kmem_cache"", it does not force alignment.";1;1
MDY6Q29tbWl0MjMyNTI5ODowNzAxYTllNjQ5YmYwZmZkYWMwYTc2MWQzYzNkMTA0MWY1Mzc1ZDkw;This may trigger misaligned memory access exception.;0;1
MDY6Q29tbWl0MjMyNTI5ODoyMGNlY2JhZTQ0NTI4ZDM0N2M0NmU3MWY0MDY1MGI3NWUwZGNiYzhl;slob: reduce external fragmentation by using three free lists;1;1
MDY6Q29tbWl0MjMyNTI5ODoyMGNlY2JhZTQ0NTI4ZDM0N2M0NmU3MWY0MDY1MGI3NWUwZGNiYzhl;"By putting smaller objects on their own list, we greatly reduce overall
external fragmentation and increase repeatability";1;1
MDY6Q29tbWl0MjMyNTI5ODoyMGNlY2JhZTQ0NTI4ZDM0N2M0NmU3MWY0MDY1MGI3NWUwZGNiYzhl;" This reduces total SLOB
overhead from > 50% to ~6% on a simple boot test.";1;1
MDY6Q29tbWl0MjMyNTI5ODo2NzkyOTliMzJkYmY5YmFjNGJkYWVkYzg1MGZiOTVkMGY4MWI0OTYz;slob: fix free block merging at head of subpage;1;1
MDY6Q29tbWl0MjMyNTI5ODo2NzkyOTliMzJkYmY5YmFjNGJkYWVkYzg1MGZiOTVkMGY4MWI0OTYz;We weren't merging freed blocks at the beginning of the free list;0;0
MDY6Q29tbWl0MjMyNTI5ODo2NzkyOTliMzJkYmY5YmFjNGJkYWVkYzg1MGZiOTVkMGY4MWI0OTYz;" Fixing
this showed a 2.5% efficiency improvement in a userspace test harness.";0;0
MDY6Q29tbWl0MjMyNTI5ODo3ZmQyNzI1NTBiZDQzY2MxZDcyODllZjBhYjJmYTUwZGUxMzdlNzY3;Avoid double memclear() in SLOB/SLUB;1;1
MDY6Q29tbWl0MjMyNTI5ODo3ZmQyNzI1NTBiZDQzY2MxZDcyODllZjBhYjJmYTUwZGUxMzdlNzY3;"Both slob and slub react to __GFP_ZERO by clearing the allocation, which
means that passing the GFP_ZERO bit down to the page allocator is just
wasteful and pointless.";0;1
MDY6Q29tbWl0MjMyNTI5ODpmOGZjYzkzMzE5ZmFhMDkyNzIxODVhZjEwMGZiMjRlNzFiMDJhYjAz;"Add EXPORT_SYMBOL(ksize);";1;0
MDY6Q29tbWl0MjMyNTI5ODpmOGZjYzkzMzE5ZmFhMDkyNzIxODVhZjEwMGZiMjRlNzFiMDJhYjAz;mm/slub.c exports ksize(), but mm/slob.c and mm/slab.c don't;0;1
MDY6Q29tbWl0MjMyNTI5ODpmOGZjYzkzMzE5ZmFhMDkyNzIxODVhZjEwMGZiMjRlNzFiMDJhYjAz;It's used by binfmt_flat, which can be built as a module.;0;0
MDY6Q29tbWl0MjMyNTI5ODpkMzJkZGQ4ZjIwZTdkN2E0OWM0NWMzMzdjMjA3OWJlMDNjNzdkYzQx;slob: fix memory corruption;1;1
MDY6Q29tbWl0MjMyNTI5ODpkMzJkZGQ4ZjIwZTdkN2E0OWM0NWMzMzdjMjA3OWJlMDNjNzdkYzQx;"Previously, it would be possible for prev->next to point to
&free_slob_pages, and thus we would try to move a list onto itself, and
bad things would happen";0;0
MDY6Q29tbWl0MjMyNTI5ODpkMzJkZGQ4ZjIwZTdkN2E0OWM0NWMzMzdjMjA3OWJlMDNjNzdkYzQx;"It seems a bit hairy to be doing list operations with the list marker as
an entry, rather than a head, but..";1;0
MDY6Q29tbWl0MjMyNTI5ODpkMzJkZGQ4ZjIwZTdkN2E0OWM0NWMzMzdjMjA3OWJlMDNjNzdkYzQx;this resolves the following crash:;1;1
MDY6Q29tbWl0MjMyNTI5ODo0YmE5YjlkMGJhMGE0OWQ5MWZhNjQxN2M3NTEwZWUzNmY0OGNmOTU3;Slab API: remove useless ctor parameter and reorder parameters;1;1
MDY6Q29tbWl0MjMyNTI5ODo0YmE5YjlkMGJhMGE0OWQ5MWZhNjQxN2M3NTEwZWUzNmY0OGNmOTU3;Slab constructors currently have a flags parameter that is never used;0;0
MDY6Q29tbWl0MjMyNTI5ODo0YmE5YjlkMGJhMGE0OWQ5MWZhNjQxN2M3NTEwZWUzNmY0OGNmOTU3;" And
the order of the arguments is opposite to other slab functions";0;0
MDY6Q29tbWl0MjMyNTI5ODo0YmE5YjlkMGJhMGE0OWQ5MWZhNjQxN2M3NTEwZWUzNmY0OGNmOTU3;" The object
pointer is placed before the kmem_cache pointer";0;0
MDY6Q29tbWl0MjMyNTI5ODo0YmE5YjlkMGJhMGE0OWQ5MWZhNjQxN2M3NTEwZWUzNmY0OGNmOTU3;"Convert
        ctor(void *object, struct kmem_cache *s, unsigned long flags)
        ctor(struct kmem_cache *s, void *object)
throughout the kernel";0;0
MDY6Q29tbWl0MjMyNTI5ODplZjhiNDUyMGJkOWY4Mjk0ZmZjZTlhYmQ2MTU4MDg1YmRlNWRjOTAy;Slab allocators: fail if ksize is called with a NULL parameter;0;0
MDY6Q29tbWl0MjMyNTI5ODplZjhiNDUyMGJkOWY4Mjk0ZmZjZTlhYmQ2MTU4MDg1YmRlNWRjOTAy;A NULL pointer means that the object was not allocated;0;1
MDY6Q29tbWl0MjMyNTI5ODplZjhiNDUyMGJkOWY4Mjk0ZmZjZTlhYmQ2MTU4MDg1YmRlNWRjOTAy;" One cannot
determine the size of an object that has not been allocated";1;0
MDY6Q29tbWl0MjMyNTI5ODplZjhiNDUyMGJkOWY4Mjk0ZmZjZTlhYmQ2MTU4MDg1YmRlNWRjOTAy;" Currently we
return 0 but we really should BUG() on attempts to determine the size of
something nonexistent";1;1
MDY6Q29tbWl0MjMyNTI5ODplZjhiNDUyMGJkOWY4Mjk0ZmZjZTlhYmQ2MTU4MDg1YmRlNWRjOTAy;krealloc() interprets NULL to mean a zero sized object;0;0
MDY6Q29tbWl0MjMyNTI5ODplZjhiNDUyMGJkOWY4Mjk0ZmZjZTlhYmQ2MTU4MDg1YmRlNWRjOTAy;" Handle that
separately in krealloc().";1;1
MDY6Q29tbWl0MjMyNTI5ODoyNDA4YzU1MDM3YzNmN2Q1MWE4YTEwMDAyNWM0NzU5NWU3MWI4Mzhj;{slub, slob}: use unlikely() for kfree(ZERO_OR_NULL_PTR) check;0;0
MDY6Q29tbWl0MjMyNTI5ODoyNDA4YzU1MDM3YzNmN2Q1MWE4YTEwMDAyNWM0NzU5NWU3MWI4Mzhj;"Considering kfree(NULL) would normally occur only in error paths and
kfree(ZERO_SIZE_PTR) is uncommon as well, so let's use unlikely() for the
condition check in SLUB's and SLOB's kfree() to optimize for the common
case";1;1
MDY6Q29tbWl0MjMyNTI5ODoyNDA4YzU1MDM3YzNmN2Q1MWE4YTEwMDAyNWM0NzU5NWU3MWI4Mzhj; SLAB has this already.;0;1
MDY6Q29tbWl0MjMyNTI5ODpkNjI2OTU0M2VmMjRhYTAxMmFhMjI4YzI3YWYzYWRiMDc0ZjdiMzZi;slob: reduce list scanning;1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjI2OTU0M2VmMjRhYTAxMmFhMjI4YzI3YWYzYWRiMDc0ZjdiMzZi;"The version of SLOB in -mm always scans its free list from the beginning,
which results in small allocations and free segments clustering at the
beginning of the list over time";0;0
MDY6Q29tbWl0MjMyNTI5ODpkNjI2OTU0M2VmMjRhYTAxMmFhMjI4YzI3YWYzYWRiMDc0ZjdiMzZi;" This causes the average search to scan
over a large stretch at the beginning on each allocation";0;1
MDY6Q29tbWl0MjMyNTI5ODpkNjI2OTU0M2VmMjRhYTAxMmFhMjI4YzI3YWYzYWRiMDc0ZjdiMzZi;"By starting each page search where the last one left off, we evenly
distribute the allocations and greatly shorten the average search";1;1
MDY6Q29tbWl0MjMyNTI5ODpkNjI2OTU0M2VmMjRhYTAxMmFhMjI4YzI3YWYzYWRiMDc0ZjdiMzZi;"Without this patch, kernel compiles on a 1.5G machine take a large amount
of system time for list scanning";0;1
MDY6Q29tbWl0MjMyNTI5ODpkNjI2OTU0M2VmMjRhYTAxMmFhMjI4YzI3YWYzYWRiMDc0ZjdiMzZi;" With this patch, compiles are within a
few seconds of performance of a SLAB kernel with no notable change in
system time.";1;0
MDY6Q29tbWl0MjMyNTI5ODoyMGMyZGY4M2QyNWM2YTk1YWZmZTYxNTdhNGM5Y2FjNGNmNWZmYWFj;mm: Remove slab destructors from kmem_cache_create().;1;0
MDY6Q29tbWl0MjMyNTI5ODoyMGMyZGY4M2QyNWM2YTk1YWZmZTYxNTdhNGM5Y2FjNGNmNWZmYWFj;"Slab destructors were no longer supported after Christoph's
c59def9f222d44bb7e2f0a559f2906191a0862d7 change";1;0
MDY6Q29tbWl0MjMyNTI5ODoyMGMyZGY4M2QyNWM2YTk1YWZmZTYxNTdhNGM5Y2FjNGNmNWZmYWFj;"They've been
BUGs for both slab and slub, and slob never supported them
either";0;0
MDY6Q29tbWl0MjMyNTI5ODoyMGMyZGY4M2QyNWM2YTk1YWZmZTYxNTdhNGM5Y2FjNGNmNWZmYWFj;"This rips out support for the dtor pointer from kmem_cache_create()
completely and fixes up every single callsite in the kernel (there were
about 224, not including the slab allocator definitions themselves,
or the documentation references).";1;1
MDY6Q29tbWl0MjMyNTI5ODo4MWNkYTY2MjYxNzhjZDU1Mjk3ODMxMjk2YmE4ZWNlZGJmZDhiNTJk;Slab allocators: Cleanup zeroing allocations;1;1
MDY6Q29tbWl0MjMyNTI5ODo4MWNkYTY2MjYxNzhjZDU1Mjk3ODMxMjk2YmE4ZWNlZGJmZDhiNTJk;"It becomes now easy to support the zeroing allocs with generic inline
functions in slab.h";1;0
MDY6Q29tbWl0MjMyNTI5ODo4MWNkYTY2MjYxNzhjZDU1Mjk3ODMxMjk2YmE4ZWNlZGJmZDhiNTJk;" Provide inline definitions to allow the continued use of
kzalloc, kmem_cache_zalloc etc but remove other definitions of zeroing
functions from the slab allocators and util.c.";0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;Slab allocators: support __GFP_ZERO in all allocators;1;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;"A kernel convention for many allocators is that if __GFP_ZERO is passed to an
allocator then the allocated memory should be zeroed";0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;This is currently not supported by the slab allocators;0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;" The inconsistency
makes it difficult to implement in derived allocators such as in the uncached
allocator and the pool allocators";0;1
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;"In addition the support zeroed allocations in the slab allocators does not
have a consistent API";1;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;" There are no zeroing allocator functions for NUMA node
placement (kmalloc_node, kmem_cache_alloc_node)";0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;" The zeroing allocations are
only provided for default allocs (kzalloc, kmem_cache_zalloc_node)";0;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;"__GFP_ZERO will make zeroing universally available and does not require any
addititional functions";1;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;So add the necessary logic to all slab allocators to support __GFP_ZERO;1;1
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;The code is added to the hot path;1;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;" The gfp flags are on the stack and so the
cacheline is readily available for checking if we want a zeroed object";0;1
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;"Zeroing while allocating is now a frequent operation and we seem to be
gradually approaching a 1-1 parity between zeroing and not zeroing allocs";1;0
MDY6Q29tbWl0MjMyNTI5ODpkMDdkYmVhNDY0MDViMzdkNTk0OTVlYjRkZTlkMTA1NmRjZmI3YzZk;The current tree has 3476 uses of kmalloc vs 2731 uses of kzalloc.;0;0
MDY6Q29tbWl0MjMyNTI5ODo2Y2I4ZjkxMzIwZDNlNzIwMzUxYzIxNzQxZGE3OTVmZWQ1ODBiMjFi;Slab allocators: consistent ZERO_SIZE_PTR support and NULL result semantics;1;0
MDY6Q29tbWl0MjMyNTI5ODo2Y2I4ZjkxMzIwZDNlNzIwMzUxYzIxNzQxZGE3OTVmZWQ1ODBiMjFi;"Define ZERO_OR_NULL_PTR macro to be able to remove the checks from the
allocators";0;0
MDY6Q29tbWl0MjMyNTI5ODo2Y2I4ZjkxMzIwZDNlNzIwMzUxYzIxNzQxZGE3OTVmZWQ1ODBiMjFi; Move ZERO_SIZE_PTR related stuff into slab.h;1;0
MDY6Q29tbWl0MjMyNTI5ODo2Y2I4ZjkxMzIwZDNlNzIwMzUxYzIxNzQxZGE3OTVmZWQ1ODBiMjFi;"Make ZERO_SIZE_PTR work for all slab allocators and get rid of the
WARN_ON_ONCE(size == 0) that is still remaining in SLAB";1;0
