Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
Add some missing Nullable annotations;missing;Newline at end of file  ;Yes plz;Similar;0.5727168321609497
Add some missing Nullable annotations;missing;Log network and unexpected exceptions if logging is enabled  ;if logging is enabled;Similar;0.5268309116363525
Add some missing Nullable annotations;missing;Fix styling of <iden> download;styling;Similar;0.5446925759315491
Add some missing Nullable annotations;missing;" 
- Add <iden> <method_name>  
- Also update our sample to use <iden> contributors rather than the <iden>  
- Bump some dependencies to their latest versions  
";" 
- Use this on <iden> <version> and prior and when on the <iden>  
- because the latter is shutting down and subject to lame rate limiting when on common networks";Similar;0.5168924927711487
Add some missing Nullable annotations;missing;Revert Revert Allow  <file_name>  instantiation. Hide some Apache implementation details.;This reverts commit  <otherCommit_link>;Similar;0.5609813928604126
Add some missing Nullable annotations;missing;Simplify test method fetching;-;Similar;0.5270652770996094
Add some missing Nullable annotations;missing;Allow <file_name> instantiation  ;Hide some Apache implementation details;Similar;0.5037478804588318
Add some missing Nullable annotations;missing;Hide more implementation details;more implementation details;Similar;0.6581268310546875
Add some missing Nullable annotations;missing;Remove unused <file_name> classes;unused;Similar;0.691480815410614
Add some missing Nullable annotations;missing;Use no_aop Guice variant  ;no_aop;Similar;0.6203621625900269
Add some missing Nullable annotations;missing;Added getTag() and logChunk() methods;for easier subclassing;Similar;0.5022823810577393
Add some missing Nullable annotations;missing;Reintroduced deprecated <file_name> constructor;deprecated;Similar;0.6771348714828491
Add some missing Nullable annotations;missing;Fix small wording issues in custom converter docs;small wording issues;Similar;0.5692540407180786
Add some missing Nullable annotations;missing;Fix style nits per review;per review;Similar;0.5889890193939209
Add some missing Nullable annotations;missing;fix issue <issue_link> : permit use when servers or intermediaries mistakingly miss Content-<iden> header;mistakingly miss Content-<iden> header;Similar;0.6124926805496216
Add some missing Nullable annotations;missing;rename <iden> ->  <file_name>  ;to harvest the names for new annotations;Similar;0.5163815021514893
Add some missing Nullable annotations;missing;Move variable to where it is used;where it is used;Similar;0.5870707035064697
Add some missing Nullable annotations;missing;Fix spelling;spelling;Similar;0.6264097094535828
Add some missing Nullable annotations;missing;Add fixed query parameter support;support;Similar;0.6024487018585205
Add some missing Nullable annotations;missing;Allow <file_name> extensions;improved <file_name>;Similar;0.5274772644042969
Add some missing Nullable annotations;missing;Repackage gson into retrofit.internal.gson  ;enhance integration;Similar;0.5502191185951233
Add some missing Nullable annotations;missing;moved util to <file_name>, added <file_name>  ;Organize and enhance code files;Similar;0.5225986242294312
Add some missing Nullable annotations;missing;Use <iden> <version>s JsonAdapter.serializeNulls();serializeNulls;Similar;0.5044224262237549
Add some missing Nullable annotations;missing;Removal of Unnecessary Creation of <iden>;if <iden> has length 0 there is no point to create stringBuilder for that. that condition check needs to happen before stringBuilder creation.;Similar;0.7508087754249573
Add some missing Nullable annotations;missing;Fix support for protobuf <version>+;ExtensionRegistry cannot be null;Similar;0.6040241122245789
Add some missing Nullable annotations;missing;Fix typo;typo;Similar;0.6018698811531067
Add some missing Nullable annotations;missing;Remove redundant throws  ;redundant;Similar;0.711967408657074
Add some missing Nullable annotations;missing;Use a dummy value to further validation optional delegation;This ensures the value can only come from only one place;Similar;0.6964049935340881
Add some missing Nullable annotations;missing;Re-work unresolvable type detection in parameters  ;"In order to natively support Kotlins suspend modifier in the future, we need to allow wildcards to be used for the last parameter; As a result, we only validate the shape of a type once an annotation is detected.";Similar;0.769905686378479
Add some missing Nullable annotations;missing;Update to <iden> <version>;Use get instead of parse for <iden> and <iden> where valid input is always required;Similar;0.5579701662063599
Add some missing Nullable annotations;missing;Consolidate exception formatters in one place  ;streamline implementation and improve maintenance;Similar;0.5841559171676636
Add some missing Nullable annotations;missing;Remove old <iden> nonsense;As of API 26 the android.jar contains the classes checked by <iden> and used by <iden>.Java8. And we dont encourage throwing checked exceptions from the service method but instead routing them through your call adapter.;Similar;0.6905465126037598
Add some missing Nullable annotations;missing;Combine <file_name> and <iden> into <method_name> <enter>  ;This is one class that handles all of the annotations and binding for a service method;Similar;0.5342684388160706
Add some missing Nullable annotations;missing;Rename <method_name> to onSuccess(), and failure() to <iden>();to onSuccess(), and failure(), <iden>;Similar;0.6531431674957275
Add some missing Nullable annotations;missing;Add JSR 305 nullability annotations;nullability annotations;Similar;0.6305843591690063
Add some missing Nullable annotations;missing;Remove unused interface  ;unused;Similar;0.7326960563659668
Add some missing Nullable annotations;missing;Simplify observable creation and reduce runtime allocations;Simplify, reduce;Similar;0.6712504625320435
Add some missing Nullable annotations;missing;Refactor <iden> tests to avoid the use of blocking operators  ;avoid the use of blocking operators;Similar;0.5879991054534912
Add some missing Nullable annotations;missing;Remove duplicated test  ;It is the same as in this file;Similar;0.7582987546920776
Add some missing Nullable annotations;missing;call it a <version>;Actually;Similar;0.5283137559890747
Add some missing Nullable annotations;missing;Add missing import  ;missing;Similar;0.8047688007354736
Add some missing Nullable annotations;missing;Document maps dont allow null anywhere;null anywhere;Similar;0.5350335836410522
Add some missing Nullable annotations;missing;Remove the need for generated accessor methods  ;need for generated accessor methods;Similar;0.675132691860199
Add some missing Nullable annotations;missing;Propagate callback executor even when not explicitly specified  ;This lets custom <iden> implementations use the <file_name> default for their callbacks;Similar;0.513404905796051
