Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Consider removing <iden> later  ;<iden> is unstable;Similar;0.5672037601470947
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;<file_name> ( <pr_link> ) <enter> fixes <issue_link>, <issue_link>, <issue_link>;Fixing <issue_link> multiple times;Similar;0.9426419734954834
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Modify comments and imports  ;just for [by implication];Similar;0.6597972512245178
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;remove tomcat-embed-logging-juli ( <pr_link> );fixes <issue_link>;Similar;0.6368841528892517
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;fix qos configuration cannot work after added qos-enable style support ( <pr_link> ) <enter>  fixes <issue_link>;qos configuration cannot work after added qos-enable style support;Similar;0.5571227073669434
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;modify consumer  <file_name> : param type from string to map;param type from string to map;Similar;0.8127002716064453
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;fix dubbo.properties cannot work on <iden>;dubbo.properties cannot work on <iden>;Similar;0.5162388682365417
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Modify <file_name> <enter> <url>;to indicate the revision of the <file_name> and inclusion of <url>;Similar;0.8653587102890015
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;fix protocol register set false not work ( <pr_link> );not work;Similar;0.511681079864502
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Reduce object allocation for <method_name>;"-
None";Similar;0.6874833106994629
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Minor improvement on test cases: ( <pr_link> )  ;Use org.junit.Assert instead of junit.framework.Assert( @deprecated  since Junit 4), Use assertTrue and other assert methods through static import to make codes easier to read;Similar;0.6034034490585327
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Simplify code with Lambda;code simplification;Similar;0.6382350921630859
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Remove unused import for unit test;clear unused import;Similar;0.5808305740356445
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;add jdk11 to travis ci;upgrade jacoco to support jdk11;Similar;0.5446330308914185
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;"
keep demo simple, and switch to use zookeeper as registry center ( <pr_link> )
keep demo simple, and switch to use zookeeper as registry center
remove comment
";"
None";Similar;0.5174465775489807
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;remove the space ( <pr_link> );follow up for pr#4339;Similar;0.6585912704467773
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Port <pr_link> into main trunk (<pr_link>);Fixes <issue_link>;Similar;0.6686598062515259
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;switch from <iden> to regular list;in order to avoid potential UnsupportedOperationException ( <pr_link> );Similar;0.7292407751083374
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;rename package name from <iden> to impl;-;Similar;0.7565740346908569
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;add unit test for parsing path;-;Similar;0.758481502532959
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;fix comment grammar error;to correct the grammar error;Similar;0.6442743539810181
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Merge pull request  ;fix QoS port can only be configured by identity property problem;Similar;0.7211685180664062
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Proofread README.md file with multiple fixes;to improve readability and content quality;Similar;0.7723436951637268
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Fix typo;typo;Similar;0.7226906418800354
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Update README.md ( <pr_link> )  <enter> add @override annotation;to include the @override annotation;Similar;0.8501008749008179
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Support <iden> auto recognize in <file_name> ( <pr_link>);"Enhancement

Decision: Fix <issue_link>";Similar;0.859062135219574
"Fix <iden> and retries in <file_name> ( <pr_link> )
";Fix and retries;Change <iden> to regular list in <file_name> (<pr_link>);to regular list;Similar;0.8857384324073792
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;add switch of generic invocation with class info  ;fix;Similar;0.577022135257721
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Fix Not Properly Closed Resources ( <pr_link> );Not Properly Closed;Similar;0.7052937150001526
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Reduce memory allocation during address change notification;reduce allocation during export and refer at start up;Similar;0.8435716032981873
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;return default value if not implemented;not implemented;Similar;0.6947422027587891
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;fix alibaba <file_name> setAttachment(<iden>) ( <pr_link> );bugfix;Similar;0.6760314702987671
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Revert [Dubbo-5813]prevent <iden> method of <iden> being invoked twice when using Spring ( <pr_link> ) ( <pr_link> )  ;This reverts commit <otherCommit_link>;Similar;0.6394749879837036
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;add comment for <file_name>;see <issue_link>;Similar;0.6448737382888794
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;add start status for <iden> server  ;-;Similar;0.5735660195350647
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;fix parameters could be null;fix parameters could be null;Similar;0.6222829222679138
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Shorten the life cycle of <iden>;to get a better gc effect ( <pr_link> );Similar;0.7976934313774109
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;implements future and keep  <file_name>  backward compatibility.;future and backward compatibility.;Similar;0.637660026550293
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;revert (<pr_link>);performance tuning;Similar;0.7025825381278992
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Save <file_name> allocation;Performance tuning;Similar;0.6582683324813843
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;fix conflicts after merged master;after merged master;Similar;0.6423225402832031
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Introduce  <file_name>  to distinguish from <iden>;distinguish from <iden>;Similar;0.7236125469207764
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Revert code to avoid NPE in RPC wire after providers are cleared  ; avoid NPE;Similar;0.6872537136077881
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Check config instance in <file_name> before create a new one;"-

None";Similar;0.5372639894485474
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Config optimization.  ;add, hold reference of, change from-spring to include-spring-env;Similar;0.5876630544662476
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;support handle of exception from <iden> or <iden> ( <pr_link> ) <enter> fix <pr_link>;handle of exception from <iden> or <iden> <enter> fix <pr_link>;Similar;0.6428681015968323
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;fix NPE when no listeners registered for key;no listeners registered for key;Similar;0.5925582647323608
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Fix configurator bug;configurator;Similar;0.6080731153488159
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Fix NPE in <file_name>  ;Fix;Similar;0.7021228671073914
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Move <iden> in config-api to bootstrap temporarily;to solve the unreasonable dependency problem between modules;Similar;0.6880264282226562
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Fix comments;Fix;Similar;0.6212993860244751
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Remove useless config item;useless;Similar;0.6067922115325928
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Fix compilation problem;Fix;Similar;0.6231060028076172
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Remove duplicate ut classes;duplicate;Similar;0.7547574043273926
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Change  <file_name>  and  <file_name> : scope and rules  ;scope and rules  ;Similar;0.6878437995910645
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Add <file_name> name and fix <file_name> error  ;error;Similar;0.6814738512039185
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Remove call of deprecated method;Deprecated;Similar;0.7954810261726379
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Fix UT problems after structure change  ;after structure change;Similar;0.6155279278755188
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Remove the shutdown logic from spring bean destroy  ;avoid competition;Similar;0.6081308722496033
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Translate missing content and add apache license;missing content and apache license;Similar;0.6170840263366699
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Remove unnecessary dependencies ;unnecessary;Similar;0.7010043859481812
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Fixed typo in \<file_name\>  ;mDeamo;Similar;0.6794015169143677
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Ignore unit test <file_name> (no zk server);no zk server;Similar;0.5519688129425049
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Add package support for dubbo-remoting-netty4 module;package support;Similar;0.5202555060386658
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;Change <method_name> wait/notify to lock/condition;Fixed <pr_link>;Similar;0.6945352554321289
reduce the level of request data in timeout log ( <pr_link> ) <enter>  ;to control the size of log;fix(dubbo-admin): webx-<version> not compitable with spring-<version>;not compitable;Similar;0.6348211169242859
