Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Make slub return NULL like the other allocators if a too large memory segment is requested via __kmalloc;other allocators;Contradicts;0.5266987085342407
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;remove bigblock tracking;slob;Contradicts;0.7818430066108704
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.5983770489692688
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;make kmalloc use its own slob_block at the front of the allocation  ;to encode allocation size, rather than rely on not overwriting slobs existing header block;Contradicts;0.7928907871246338
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7909368276596069
"This pointer can reference the middle of the block as well as the beginning of the block, as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is
";as needed by things like RCU callback functions and timer handlers that might not know where the beginning of the memory block is;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.9342201948165894
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.5504202246665955
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.5759872198104858
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.9939306974411011
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;The new rule is: page->lru is what you use;if you want to keep your page on a list;Contradicts;0.856963574886322
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;They are no longer needed;They have become so simple;Contradicts;0.7559564709663391
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;The bit should be passed to trace_kmalloc_node()  ;as well;Contradicts;0.5941762924194336
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.5597943663597107
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.736060380935669
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;we dont encode seperate size and next fields into each slob block;"use the sign bit to distinguish between ""size"" or ""next""";Contradicts;0.6149070858955383
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;"
Use a destructor will BUG()
";"
Any attempt to";Contradicts;0.7269843220710754
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;This patch fixes it with using get_order() instead of find_order()  ;which is SLOB version of get_order();Contradicts;0.630947470664978
These functions and handlers can use mem_dump_obj();to print out better hints as to where the problem might lie;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.7089410424232483
The information printed can depend on kernel configuration;depend on kernel configuration;"SLAB doesnt actually use page allocator directly
";no change there;Contradicts;0.5766916871070862
The information printed can depend on kernel configuration;depend on kernel configuration;All documentation files were explicitly excluded;explicitly excluded;Contradicts;0.7215110063552856
The information printed can depend on kernel configuration;depend on kernel configuration;I do not see it as an option;SLUB shrinker would be too costly to call since SLUB does not keep free slabs on a separate list;Contradicts;0.6906814575195312
The information printed can depend on kernel configuration;depend on kernel configuration;we dont care about the RCU head state before passing it to call_rcu();anyway;Contradicts;0.6753068566322327
The information printed can depend on kernel configuration;depend on kernel configuration;We remove kmemtrace  ;kmemtrace has been superseded by kmem trace events and perf-kmem;Contradicts;0.5272973775863647
The information printed can depend on kernel configuration;depend on kernel configuration;Pass only pointer to the object  ;"Nobody uses this ""feature"", nor does anybody use passed kmem cache in a non-trivial way";Contradicts;0.6360561847686768
The information printed can depend on kernel configuration;depend on kernel configuration;This rips out support for the dtor pointer from kmem_cache_create() completely and fixes up every single callsite in the kernel  ;there were about 224 callsites;Contradicts;0.8987814784049988
The information printed can depend on kernel configuration;depend on kernel configuration;Slob does not need any special definitions;since we introduce a fallback case;Contradicts;0.8838474154472351
the allocation return address can be printed only for slab and slub  ;only when the necessary debug has been enabled;Make dead caches discard free slabs immediately;slub;Contradicts;0.5693950653076172
the allocation return address can be printed only for slab and slub  ;only when the necessary debug has been enabled;The new rule is: page->lru is what you use;if you want to keep your page on a list;Contradicts;0.5554159879684448
