Decision1;Rationale1;Decision2;Rationale2;Relationship;Alpha
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;"
Call panic() instead of waking up the OOM reaper
";"
Memory allocation failure for creating the OOM reaper kernel thread";Contradicts;0.7454941868782043
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;make the mm_has_notifiers check under the oom_lock and have a little nap before failing to give the current oom victim some more time to exit.;to not fail too early;Contradicts;0.8093970417976379
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Giving TIF_MEMDIE only to the main thread and the currently allocating task;To reduce the risk ;Contradicts;0.6566586494445801
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Fix kernel-doc notation in oom_kill.c;kernel-doc notation needs to be fixed;Contradicts;0.585603654384613
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Update the comments for __oom_kill_task();to reflect the code changes;Contradicts;0.6454925537109375
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;fix mm_struct reference counting bugs in mm/oom_kill.c;reference counting bugs;Contradicts;0.6359824538230896
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Give the oom victim access to the memory reserves;That shouldnt be necessary;Contradicts;0.5601221919059753
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Setting the flag for current is not necessary;check and set is not racy;Contradicts;0.7812015414237976
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;push the re-check loop out of freeze_processes into check_frozen_processes;to make the code more readable as per Rafael;Contradicts;0.8246960043907166
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;This maintains the property that fathers with too many children will still very likely be picked;whereas a single misbehaving child has the chance to be picked by the OOM killer;Contradicts;0.5750634074211121
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Stick to accounting for half;Significant improvement;Contradicts;0.7454754114151001
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Theres no need to call schedule_timeout_interruptible();task must die ASAP;Contradicts;0.6542158722877502
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Ensure that a non-NULL zonelist is always passed to the oom killer.;to always pass a non-NULL zonelist to the oom killer.;Contradicts;0.9179094433784485
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;The OOM killer will discount the 1M agettys 256 badness points down to 179, and the 10G fork bombs 262144 points down to 183500 points and make the right choice;instead of discounting both to 0 and killing agetty because its first in the task list;Contradicts;0.871688961982727
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Change oom_kill.c to use for_each_thread();rather than the racy while_each_thread() which can loop forever if we race with exit;Contradicts;0.5785303115844727
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;None ;more pointed memcg page statistics for memcg-oom and take hierarchy into consideration;Contradicts;0.6125702857971191
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;use N_MEMORY instead;handle with the nodes which have memory,;Contradicts;0.6529377102851868
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Renames high_zoneidx to highest_zoneidx;Represents more precise meaning;Contradicts;0.8130355477333069
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Have no license information of any form;GPL v2 only;Contradicts;0.7358505725860596
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;We can trivially add both the oom memcg and task_memcg.;Now that we have a single line for the oom context.;Contradicts;0.5792376399040222
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;An admin can easily get the full oom context at a single line;makes parsing much easier;Contradicts;0.6263412237167358
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;We dont need to print the debug information for the each task, as well as play with task selection (considering tasks children), so we cant use the existing oom_kill_process();Not mentioned in the sentence;Contradicts;0.5679842233657837
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;There is no clear decision in this sentence.;There is no clear rationale in this sentence.;Contradicts;0.5985956192016602
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Permit the OOM reaper on mlocked vmas;No fear of blocking on all those page locks anymore;Contradicts;0.9664448499679565
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;This patch adds a new oom_group_kill event;to allow userspace to cleanly identify when an entire cgroup is oom killed.;Contradicts;0.6109522581100464
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Drop triggering out_of_memory from pagefault_out_of_memory;There is no legitimate reason ;Contradicts;0.6020671725273132
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;Remove the parameter @mem;removed since v2.6.26;Contradicts;0.6313337683677673
make the magical value of -17 in /proc/<pid>/oom_adj defeat the oom-killer altogether;iscsi/lvm2/multipath needs guaranteed protection from the oom-killer;The order of the tests have been switched and capable() is used instead;smack_setprocattr() rejected accesses to tasks other than current just after calling __capable();Contradicts;0.600857675075531
